frame.time_epoch	ip.src	ip.dst	ip.len	tcp.dstport	tcp.srcport	udp.dstport	udp.srcport	frame.protocols
1429224379.735851000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224379.756316000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224379.765100000	10.3.40.76	224.0.0.252	60			5355	49233	eth:ip:udp:dns
1429224379.775294000	10.3.40.145	173.194.207.127	147			19305	60388	eth:ip:udp:data
1429224379.783765000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224379.797239000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224379.815238000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224379.835554000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224379.856580000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224379.865208000	10.3.40.76	224.0.0.252	60			5355	49233	eth:ip:udp:dns
1429224379.876355000	10.3.40.145	173.194.207.127	152			19305	60388	eth:ip:udp:data
1429224379.887406000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224379.895182000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224379.916957000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224379.923247000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224379.924088000						5355	64541	eth:ipv6:udp:dns
1429224379.924480000	10.3.40.145	224.0.0.252	51			5355	64541	eth:ip:udp:dns
1429224379.925165000						5355	58707	eth:ipv6:udp:dns
1429224379.925565000	10.3.40.145	224.0.0.252	51			5355	58707	eth:ip:udp:dns
1429224379.935668000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224379.955905000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224379.976101000	10.3.40.145	173.194.207.127	132			19305	60388	eth:ip:udp:data
1429224379.976916000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224379.986218000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224379.995694000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224380.001270000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224380.009280000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224380.015082000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224380.025077000	10.3.40.76	224.0.0.252	60			5355	52673	eth:ip:udp:dns
1429224380.036850000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.040016000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224380.055318000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224380.077595000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224380.085068000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.095908000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224380.115507000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224380.135598000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.156584000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224380.175471000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224380.183372000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.195784000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224380.215952000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224380.235571000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224380.255792000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224380.276962000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.282260000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.295308000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224380.315672000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224380.326423000	10.3.40.76	224.0.0.252	60			5355	49243	eth:ip:udp:dns
1429224380.335790000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224380.338464000						5355	58707	eth:ipv6:udp:dns
1429224380.338574000						5355	64541	eth:ipv6:udp:dns
1429224380.338813000	10.3.40.145	224.0.0.252	51			5355	64541	eth:ip:udp:dns
1429224380.338915000	10.3.40.145	224.0.0.252	51			5355	58707	eth:ip:udp:dns
1429224380.351584000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224380.352177000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224380.356201000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224380.378296000	10.3.40.145	173.194.123.36	351	443	59785			eth:ip:tcp:ssl
1429224380.378610000	10.3.40.145	173.194.123.36	86	443	59785			eth:ip:tcp:ssl
1429224380.378817000	10.3.40.145	173.194.123.36	1470	443	59785			eth:ip:tcp:ssl
1429224380.378847000	10.3.40.145	173.194.123.36	1470	443	59785			eth:ip:tcp
1429224380.378888000	10.3.40.145	173.194.123.36	70	443	59785			eth:ip:tcp:ssl
1429224380.379464000	10.3.40.145	173.194.123.36	1470	443	59785			eth:ip:tcp:ssl
1429224380.379514000	10.3.40.145	173.194.123.36	1356	443	59785			eth:ip:tcp:ssl
1429224380.379887000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.382471000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.386537000	173.194.206.189	10.3.40.145	99	59804	443			eth:ip:tcp:ssl
1429224380.386937000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224380.387345000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224380.387720000	173.194.123.36	10.3.40.145	86	59785	443			eth:ip:tcp:ssl
1429224380.388091000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224380.388544000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224380.397304000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224380.416948000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224380.425438000	173.194.123.36	10.3.40.145	114	59785	443			eth:ip:tcp:ssl
1429224380.425541000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
1429224380.425799000	173.194.123.36	10.3.40.145	287	59785	443			eth:ip:tcp:ssl
1429224380.426240000	173.194.123.36	10.3.40.145	169	59785	443			eth:ip:tcp:ssl
1429224380.426241000	173.194.123.36	10.3.40.145	86	59785	443			eth:ip:tcp:ssl
1429224380.426307000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
1429224380.427764000	10.3.40.145	173.194.123.36	86	443	59785			eth:ip:tcp:ssl
1429224380.434779000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224380.437781000	10.3.40.145	173.194.206.189	40	443	59804			eth:ip:tcp
1429224380.454932000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224380.457520000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224380.476085000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224380.476219000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224380.479989000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224380.482467000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.495245000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224380.508975000	10.3.40.76	224.0.0.252	60			5355	64588	eth:ip:udp:dns
1429224380.516235000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224380.535646000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224380.556025000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.575773000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.593432000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.596451000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224380.607740000	10.3.40.76	224.0.0.252	60			5355	64588	eth:ip:udp:dns
1429224380.615733000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.627465000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224380.637313000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224380.655985000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224380.671272000	10.3.40.145	173.194.123.33	938	443	59783			eth:ip:tcp:ssl
1429224380.671680000	10.3.40.145	173.194.123.33	477	443	59783			eth:ip:tcp:ssl
1429224380.672885000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224380.675793000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224380.682132000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.691111000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224380.697947000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224380.698025000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224380.717290000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224380.736277000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224380.743244000	173.194.123.33	10.3.40.145	169	59783	443			eth:ip:tcp:ssl
1429224380.743245000	173.194.123.33	10.3.40.145	1089	59783	443			eth:ip:tcp:ssl
1429224380.743246000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224380.743376000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224380.745154000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224380.753340000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224380.756439000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224380.775763000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224380.782863000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.795427000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224380.816251000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224380.836237000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224380.855410000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224380.859745000	10.3.40.76	224.0.0.252	60			5355	54764	eth:ip:udp:dns
1429224380.877388000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224380.892401000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.895244000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224380.916097000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224380.936480000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224380.938085000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224380.940208000	10.3.40.76	10.3.40.145	421			51219	1900	eth:ip:udp:http
1429224380.955772000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224380.959375000	10.3.40.76	224.0.0.252	60			5355	54764	eth:ip:udp:dns
1429224380.961149000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224380.975095000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224380.990923000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224380.996859000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224381.015068000	10.3.40.76	224.0.0.252	60			5355	57417	eth:ip:udp:dns
1429224381.016422000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224381.037888000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224381.056638000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224381.077489000	10.3.40.28	10.3.40.145	418			51219	1900	eth:ip:udp:http
1429224381.078605000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.083370000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.096628000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224381.114191000	10.3.40.76	224.0.0.252	60			5355	57417	eth:ip:udp:dns
1429224381.118186000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224381.136092000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224381.155612000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224381.176103000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224381.183236000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.195659000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224381.215868000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224381.217794000	10.3.40.163	239.255.255.250	161			1900	53388	eth:ip:udp:http
1429224381.236337000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224381.255794000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224381.275750000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224381.282190000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.296522000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224381.315596000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.335328000	10.3.40.145	173.194.207.127	135			19305	60388	eth:ip:udp:data
1429224381.348041000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224381.348584000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224381.356800000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224381.375651000	10.3.40.145	173.194.207.127	137			19305	60388	eth:ip:udp:data
1429224381.393867000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224381.399223000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.414560000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224381.418539000	10.3.40.145	173.194.123.33	771	443	59783			eth:ip:tcp:ssl
1429224381.418700000	10.3.40.145	173.194.123.33	1470	443	59783			eth:ip:tcp:ssl
1429224381.418715000	10.3.40.145	173.194.123.33	1470	443	59783			eth:ip:tcp
1429224381.418732000	10.3.40.145	173.194.123.33	70	443	59783			eth:ip:tcp:ssl
1429224381.418971000	10.3.40.145	173.194.123.33	1470	443	59783			eth:ip:tcp:ssl
1429224381.418990000	10.3.40.145	173.194.123.33	711	443	59783			eth:ip:tcp:ssl
1429224381.419148000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224381.423907000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224381.427870000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224381.428894000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224381.429195000	173.194.123.33	10.3.40.145	52	59783	443			eth:ip:tcp
1429224381.429196000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224381.429196000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224381.429197000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224381.433162000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224381.442992000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224381.453517000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224381.474593000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224381.482446000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.495085000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224381.516007000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224381.519811000	173.194.123.33	10.3.40.145	165	59783	443			eth:ip:tcp:ssl
1429224381.520152000	173.194.123.33	10.3.40.145	218	59783	443			eth:ip:tcp:ssl
1429224381.520262000	10.3.40.145	173.194.123.33	40	443	59783			eth:ip:tcp
1429224381.528653000	173.194.123.33	10.3.40.145	86	59783	443			eth:ip:tcp:ssl
1429224381.529136000	10.3.40.145	173.194.123.33	86	443	59783			eth:ip:tcp:ssl
1429224381.536529000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224381.537855000	173.194.123.33	10.3.40.145	40	59783	443			eth:ip:tcp
1429224381.556015000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224381.575315000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224381.583773000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.596651000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224381.605944000	173.194.207.127	10.3.40.145	74			60388	19305	eth:ip:udp:rtp
1429224381.614971000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224381.624378000	10.3.40.145	239.255.255.250	125			1900	51219	eth:ip:udp:http
1429224381.635870000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224381.657743000	10.3.40.145	173.194.207.127	134			19305	60388	eth:ip:udp:data
1429224381.675953000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224381.683526000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.695301000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.716548000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224381.735144000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.755905000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.776084000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224381.793906000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.796650000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224381.816941000	10.3.40.145	173.194.207.127	138			19305	60388	eth:ip:udp:data
1429224381.839650000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224381.857337000	10.3.40.145	173.194.207.127	133			19305	60388	eth:ip:udp:data
1429224381.874640000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.882364000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.888977000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224381.894050000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.899526000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224381.914117000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224381.922810000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224381.933755000	10.3.40.145	173.194.207.127	141			19305	60388	eth:ip:udp:data
1429224381.955749000	10.3.40.145	173.194.207.127	136			19305	60388	eth:ip:udp:data
1429224381.973879000	10.3.40.145	173.194.123.36	326	443	59785			eth:ip:tcp:ssl
1429224381.974149000	10.3.40.145	173.194.123.36	138	443	59785			eth:ip:tcp:ssl
1429224381.974635000	10.3.40.145	173.194.207.127	139			19305	60388	eth:ip:udp:data
1429224381.985054000	10.3.40.76	10.3.40.145	421			51219	1900	eth:ip:udp:http
1429224381.991181000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224381.994373000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224382.011955000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224382.011956000	173.194.123.36	10.3.40.145	40	59785	443			eth:ip:tcp
1429224382.015566000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224382.034462000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224382.054702000	10.3.40.145	173.194.207.127	140			19305	60388	eth:ip:udp:data
1429224382.075661000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224382.077421000	173.194.123.36	10.3.40.145	188	59785	443			eth:ip:tcp:ssl
1429224382.077499000	173.194.123.36	10.3.40.145	968	59785	443			eth:ip:tcp:ssl
1429224382.077554000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
1429224382.084734000	173.194.123.36	10.3.40.145	118	59785	443			eth:ip:tcp:ssl
1429224382.084736000	173.194.123.36	10.3.40.145	86	59785	443			eth:ip:tcp:ssl
1429224382.084737000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224382.084852000	10.3.40.145	173.194.123.36	40	443	59785			eth:ip:tcp
